user,data_point,mse,time_hour
user6,456,0.036911033,23:00
user6,457,0.03785106,00:00
user6,458,0.038660742,01:00
user6,459,0.03853857,02:00
user6,460,0.036515657,03:00
user6,461,0.031032851,04:00
user6,462,0.031824164,05:00
user6,463,0.033764586,06:00
user6,464,0.035529938,07:00
user6,465,0.035505056,08:00
user6,466,0.0347315,09:00
user6,467,0.033811156,10:00
user6,468,0.032337237,11:00
user6,469,0.030699912,12:00
user6,470,0.032408368,13:00
user6,471,0.03392261,14:00
user6,472,0.034544535,15:00
user6,473,0.033328183,16:00
user6,474,0.030860823,17:00
user6,475,0.031033507,18:00
user6,476,0.03458759,19:00
user6,477,0.03693292,20:00
user6,478,0.039075382,21:00
user6,479,0.04075428,22:00
user6,480,0.041616537,23:00
user6,481,0.041706998,00:00
user6,482,0.041611698,01:00
user6,483,0.040544644,02:00
user6,484,0.03734904,03:00
user6,485,0.031195901,04:00
user6,486,0.031611852,05:00
user6,487,0.032992586,06:00
user6,488,0.033796564,07:00
user6,489,0.03440825,08:00
user6,490,0.0342827,09:00
user6,491,0.03439576,10:00
user6,492,0.032976296,11:00
user6,493,0.03161998,12:00
user6,494,0.030703288,13:00
user6,495,0.03158719,14:00
user6,496,0.034594394,15:00
user6,497,0.036877263,16:00
user6,498,0.031695988,17:00
user6,499,0.03069664,18:00
user6,500,0.030768473,19:00
user6,501,0.031380203,20:00
user6,502,0.033663023,21:00
user6,503,0.035150703,22:00
user6,504,0.03601202,23:00
user6,505,0.036711093,00:00
user6,506,0.036861494,01:00
user6,507,0.036582693,02:00
user6,508,0.03185962,03:00
user6,509,0.031799033,04:00
user6,510,0.03180197,05:00
user6,511,0.033755973,06:00
user6,512,0.033911314,07:00
user6,513,0.03426724,08:00
user6,514,0.033853445,09:00
user6,515,0.032528367,10:00
user6,516,0.0313468,11:00
user6,517,0.030700538,12:00
user6,518,0.03260792,13:00
user6,519,0.03710585,14:00
user6,520,0.044482414,15:00
user6,521,0.046383142,16:00
user6,522,0.03739694,17:00
user6,523,0.031177888,18:00
user6,524,0.030703021,19:00
user6,525,0.031312566,20:00
user6,526,0.03321495,21:00
user6,527,0.0350882,22:00
user6,528,0.03650474,23:00
user6,529,0.037270192,00:00
user6,530,0.03740253,01:00
user6,531,0.036065247,02:00
user6,532,0.030753287,03:00
user6,533,0.03090007,04:00
user6,534,0.0307104,05:00
user6,535,0.03306303,06:00
user6,536,0.033560757,07:00
user6,537,0.033360608,08:00
user6,538,0.032849316,09:00
user6,539,0.032356437,10:00
user6,540,0.03125298,11:00
user6,541,0.030697057,12:00
user6,542,0.031596724,13:00
user6,543,0.040720947,14:00
user6,544,0.056488864,15:00
user6,545,0.053957403,16:00
user6,546,0.039629735,17:00
user6,547,0.0313365,18:00
user6,548,0.030703412,19:00
user6,549,0.031877052,20:00
user6,550,0.03305677,21:00
user6,551,0.034345087,22:00
user6,552,0.035443727,23:00
user6,553,0.036566306,00:00
user6,554,0.03716861,01:00
user6,555,0.03744707,02:00
user6,556,0.03406671,03:00
user6,557,0.031149067,04:00
user6,558,0.030865747,05:00
user6,559,0.032841913,06:00
user6,560,0.03374461,07:00
user6,561,0.033173494,08:00
user6,562,0.032063834,09:00
user6,563,0.031637248,10:00
user6,564,0.031100273,11:00
user6,565,0.030722532,12:00
user6,566,0.031902127,13:00
user6,567,0.034633063,14:00
user6,568,0.053027786,15:00
user6,569,0.04775427,16:00
